,qtd_filhos,tipo_renda,educacao,estado_civil,tipo_residencia,idade,tempo_emprego,possui_celular,possui_fone_comercial,possui_fone,possui_email,qt_pessoas_residencia,mau_True,sexo_M,posse_de_imovel_Y,posse_de_veiculo_Y
4274,0,Working,Secondary / secondary special,Married,House / apartment,44.77534246575343,1.6,1,1,0,0,2.0,0,0,0,0
4275,1,Working,Secondary / secondary special,Separated,House / apartment,44.95616438356164,5.602739726027397,1,1,0,0,2.0,0,0,0,0
4276,0,Working,Secondary / secondary special,Civil marriage,House / apartment,50.28767123287671,5.353424657534247,1,1,0,0,2.0,0,0,0,0
4277,0,Working,Secondary / secondary special,Single / not married,House / apartment,26.942465753424656,1.6849315068493151,1,0,0,0,1.0,0,1,0,0
4278,0,Working,Incomplete higher,Civil marriage,House / apartment,24.065753424657533,0.7616438356164383,1,1,0,1,2.0,0,0,0,0
4279,1,Working,Secondary / secondary special,Married,House / apartment,28.8,1.4328767123287671,1,0,0,0,3.0,0,1,0,0
4280,1,Working,Secondary / secondary special,Married,House / apartment,30.72328767123288,3.4356164383561643,1,0,0,0,3.0,0,1,0,0
4281,0,Working,Incomplete higher,Married,House / apartment,28.46575342465753,1.0136986301369864,1,0,0,0,2.0,0,0,0,0
4282,1,State servant,Secondary / secondary special,Single / not married,Rented apartment,26.5013698630137,1.3506849315068492,1,0,0,0,2.0,0,0,0,0
4283,1,Working,Higher education,Married,House / apartment,30.624657534246577,0.6,1,0,0,0,3.0,0,1,0,1
4284,0,Commercial associate,Higher education,Single / not married,Rented apartment,25.61917808219178,1.0136986301369864,1,1,0,1,1.0,0,0,0,0
4285,1,Commercial associate,Secondary / secondary special,Civil marriage,Municipal apartment,29.93972602739726,4.268493150684932,1,0,0,0,3.0,0,0,0,0
4286,0,Working,Higher education,Single / not married,House / apartment,25.2986301369863,3.2684931506849315,1,0,0,0,1.0,0,1,0,0
4287,1,Working,Secondary / secondary special,Married,House / apartment,29.863013698630137,3.9342465753424656,1,0,0,0,3.0,0,1,0,1
4288,0,Pensioner,Secondary / secondary special,Married,House / apartment,62.14246575342466,-1000.6657534246576,1,0,0,0,2.0,0,0,0,0
4289,0,Pensioner,Secondary / secondary special,Married,House / apartment,57.12602739726027,-1000.6657534246576,1,0,0,0,2.0,0,0,0,0
4290,1,Commercial associate,Secondary / secondary special,Married,House / apartment,25.816438356164383,3.8493150684931514,1,0,0,0,3.0,0,1,0,1
4291,0,Commercial associate,Higher education,Married,House / apartment,50.04657534246575,5.602739726027397,1,1,0,0,2.0,0,1,0,0
4292,0,Working,Secondary / secondary special,Married,With parents,35.25753424657534,0.9315068493150684,1,1,1,0,2.0,0,0,0,0
4293,0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,39.92602739726028,0.684931506849315,1,1,0,0,2.0,0,0,0,0
4294,0,Pensioner,Secondary / secondary special,Married,House / apartment,60.88493150684931,-1000.6657534246576,1,0,1,0,2.0,0,0,0,1
4295,0,Commercial associate,Higher education,Single / not married,House / apartment,24.5013698630137,0.4328767123287671,1,0,1,0,1.0,0,0,0,0
4296,0,Working,Secondary / secondary special,Married,House / apartment,51.69315068493151,30.117808219178084,1,1,0,0,2.0,0,0,0,0
4297,0,Working,Secondary / secondary special,Married,House / apartment,45.54520547945206,11.106849315068493,1,0,0,0,2.0,0,1,0,1
4298,1,State servant,Higher education,Married,House / apartment,34.2,4.52054794520548,1,1,1,0,3.0,0,1,0,1
4299,3,Working,Incomplete higher,Married,Municipal apartment,42.32054794520548,6.767123287671233,1,1,0,0,5.0,0,0,0,0
4300,3,Working,Incomplete higher,Married,Municipal apartment,42.32054794520548,6.767123287671233,1,1,0,0,5.0,1,0,0,0
4301,0,Working,Higher education,Married,House / apartment,50.42739726027397,8.523287671232877,1,1,0,0,2.0,0,0,0,0
4302,0,Working,Secondary / secondary special,Married,House / apartment,42.83287671232877,0.4328767123287671,1,1,0,0,2.0,0,1,0,0
4303,0,Commercial associate,Secondary / secondary special,Married,House / apartment,40.772602739726025,3.1013698630136988,1,1,1,0,2.0,0,1,0,0
4304,0,Working,Secondary / secondary special,Married,House / apartment,38.14794520547945,7.104109589041096,1,1,0,0,2.0,0,0,0,0
4305,0,Working,Secondary / secondary special,Widow,House / apartment,56.59452054794521,15.443835616438356,1,0,0,0,1.0,0,0,0,0
4306,0,Working,Higher education,Civil marriage,House / apartment,41.942465753424656,14.189041095890412,1,1,1,0,2.0,0,0,0,0
4307,1,Working,Secondary / secondary special,Widow,House / apartment,50.87945205479452,12.608219178082193,1,1,0,0,2.0,0,0,0,0
4308,0,Working,Higher education,Civil marriage,House / apartment,28.934246575342467,6.183561643835616,1,1,0,0,2.0,0,0,0,0
4309,0,Pensioner,Secondary / secondary special,Married,House / apartment,56.41643835616439,-1000.6657534246576,1,0,1,0,2.0,0,0,0,0
4310,0,Working,Higher education,Married,House / apartment,44.14246575342466,17.361643835616437,1,1,1,0,2.0,0,0,0,1
4311,2,Working,Higher education,Married,With parents,41.12602739726027,20.86027397260274,1,1,1,0,4.0,0,0,0,0
4312,0,Working,Secondary / secondary special,Married,House / apartment,44.917808219178085,20.194520547945206,1,1,0,0,2.0,0,0,0,0
4313,0,Commercial associate,Secondary / secondary special,Civil marriage,With parents,44.6958904109589,2.8493150684931505,1,1,0,0,2.0,0,0,0,1
4314,0,Working,Higher education,Married,House / apartment,34.78356164383562,8.69041095890411,1,1,0,0,2.0,0,0,0,0
4315,0,Commercial associate,Higher education,Married,House / apartment,42.2,6.435616438356164,1,1,0,0,2.0,0,1,0,0
4316,0,Working,Secondary / secondary special,Married,House / apartment,53.09041095890411,2.350684931506849,1,1,1,0,2.0,0,1,0,1
4317,1,Working,Secondary / secondary special,Married,House / apartment,27.24109589041096,1.5178082191780822,1,1,0,0,3.0,0,1,0,0
4318,1,Working,Secondary / secondary special,Single / not married,House / apartment,41.26849315068493,3.2684931506849315,1,0,0,0,2.0,0,0,0,1
4319,0,Commercial associate,Secondary / secondary special,Civil marriage,Municipal apartment,33.94794520547945,9.852054794520548,1,1,0,0,2.0,0,0,0,0
4320,0,Working,Higher education,Married,Municipal apartment,48.827397260273976,29.284931506849315,1,1,0,0,2.0,0,0,0,0
4321,0,Working,Secondary / secondary special,Married,With parents,31.86575342465753,1.6,1,1,0,0,2.0,0,0,0,0
4322,0,Pensioner,Higher education,Married,House / apartment,55.01643835616439,-1000.6657534246576,1,0,0,1,2.0,0,0,0,0
4323,2,Working,Secondary / secondary special,Married,House / apartment,39.23561643835617,19.36438356164384,1,0,0,0,4.0,0,0,0,0
4324,1,State servant,Higher education,Married,Office apartment,40.79726027397261,7.186301369863013,1,0,0,0,3.0,0,1,0,0
4325,0,Working,Secondary / secondary special,Married,House / apartment,44.24109589041096,12.441095890410958,1,1,0,0,2.0,0,1,0,0
4326,0,Working,Secondary / secondary special,Married,Municipal apartment,49.76712328767123,31.372602739726027,1,0,0,0,2.0,0,0,0,0
4327,2,Working,Secondary / secondary special,Civil marriage,House / apartment,29.22739726027397,1.0986301369863014,1,1,1,0,4.0,0,0,0,1
4328,0,State servant,Secondary / secondary special,Separated,Office apartment,49.224657534246575,13.526027397260274,1,0,0,0,1.0,0,1,0,1
4329,1,Working,Higher education,Single / not married,House / apartment,32.40547945205479,5.849315068493151,1,1,1,0,2.0,0,0,0,0
4330,1,Working,Secondary / secondary special,Married,House / apartment,43.827397260273976,5.183561643835616,1,1,1,0,3.0,0,1,0,0
4331,0,Working,Secondary / secondary special,Married,House / apartment,50.72054794520548,6.767123287671233,1,0,0,0,2.0,0,1,0,0
4332,0,Working,Secondary / secondary special,Single / not married,With parents,28.12876712328767,7.104109589041096,1,1,0,0,1.0,0,0,0,0
4333,1,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,54.16986301369863,-1000.6657534246576,1,0,1,0,3.0,0,0,0,1
4334,2,Commercial associate,Secondary / secondary special,Married,House / apartment,27.76438356164384,4.435616438356164,1,0,1,0,4.0,0,1,0,0
4335,0,Working,Higher education,Single / not married,House / apartment,42.76986301369863,8.104109589041096,1,0,0,0,1.0,0,0,0,0
4336,0,Pensioner,Secondary / secondary special,Married,House / apartment,59.92054794520548,-1000.6657534246576,1,0,1,0,2.0,0,0,0,0
4337,0,Working,Secondary / secondary special,Separated,House / apartment,43.05479452054794,10.01917808219178,1,1,0,0,1.0,0,0,0,0
4338,0,Working,Secondary / secondary special,Civil marriage,House / apartment,38.93424657534246,0.4328767123287671,1,1,0,0,2.0,0,1,0,0
4339,0,Commercial associate,Higher education,Married,House / apartment,35.18630136986302,1.180821917808219,1,0,1,0,2.0,0,0,0,0
4340,0,Working,Secondary / secondary special,Civil marriage,House / apartment,35.679452054794524,16.77260273972603,1,0,0,0,2.0,0,1,0,1
4341,1,Working,Secondary / secondary special,Married,House / apartment,36.72602739726028,2.432876712328768,1,1,0,0,3.0,0,0,0,0
4342,0,Commercial associate,Secondary / secondary special,Married,House / apartment,48.08493150684932,5.52054794520548,1,1,1,0,2.0,0,0,0,0
4343,0,Working,Secondary / secondary special,Married,House / apartment,46.81369863013698,20.02739726027397,1,1,1,0,2.0,0,0,0,0
4344,0,Pensioner,Secondary / secondary special,Married,House / apartment,56.04931506849315,-1000.6657534246576,1,0,1,0,2.0,0,0,0,1
4345,2,Working,Secondary / secondary special,Married,Office apartment,38.227397260273975,8.852054794520548,1,1,1,0,4.0,0,1,0,0
4346,1,Working,Secondary / secondary special,Married,House / apartment,42.99178082191781,25.03013698630137,1,1,1,0,3.0,0,0,0,0
4347,0,Working,Higher education,Single / not married,House / apartment,60.136986301369866,8.523287671232877,1,0,0,0,1.0,0,1,0,0
4348,0,Commercial associate,Higher education,Separated,House / apartment,49.77534246575343,10.76986301369863,1,1,1,0,1.0,0,0,0,0
4349,0,Working,Secondary / secondary special,Married,House / apartment,38.92876712328767,0.2657534246575342,1,0,0,0,2.0,0,1,0,1
4350,0,Commercial associate,Secondary / secondary special,Married,House / apartment,50.298630136986304,32.28767123287671,1,0,0,0,2.0,0,0,0,0
4351,0,Working,Secondary / secondary special,Married,House / apartment,47.67397260273973,3.687671232876713,1,1,0,0,2.0,0,0,0,0
4352,0,Pensioner,Secondary / secondary special,Married,House / apartment,55.08493150684932,-1000.6657534246576,1,0,1,0,2.0,0,0,0,0
4353,0,Commercial associate,Secondary / secondary special,Civil marriage,With parents,38.78630136986301,6.435616438356164,1,0,0,0,2.0,0,0,0,1
4354,0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,63.67123287671233,-1000.6657534246576,1,0,1,0,1.0,0,0,0,1
4355,0,Pensioner,Secondary / secondary special,Widow,House / apartment,64.87397260273973,-1000.6657534246576,1,0,1,0,1.0,0,0,0,1
4356,0,Working,Secondary / secondary special,Married,Municipal apartment,32.02191780821918,3.1835616438356165,1,1,0,0,2.0,0,0,0,0
4357,0,Commercial associate,Secondary / secondary special,Married,House / apartment,49.9013698630137,14.273972602739724,1,1,1,0,2.0,0,1,0,1
4358,2,Working,Secondary / secondary special,Civil marriage,House / apartment,34.97260273972603,3.764383561643836,1,0,0,0,4.0,0,0,0,0
4359,0,Working,Higher education,Married,House / apartment,40.44109589041096,10.186301369863012,1,1,1,0,2.0,0,0,0,1
4360,2,Working,Secondary / secondary special,Married,House / apartment,32.4986301369863,4.849315068493151,1,0,0,0,4.0,0,0,0,1
4361,0,Pensioner,Higher education,Married,House / apartment,56.391780821917806,-1000.6657534246576,1,0,1,0,2.0,0,1,0,0
4362,0,Working,Secondary / secondary special,Civil marriage,Municipal apartment,38.83287671232877,3.8493150684931514,1,1,0,0,2.0,0,0,0,0
4363,1,Working,Secondary / secondary special,Married,House / apartment,38.221917808219175,3.016438356164384,1,1,0,0,3.0,0,0,0,1
4364,0,Working,Secondary / secondary special,Married,House / apartment,46.23561643835617,0.2657534246575342,1,1,0,0,2.0,0,0,0,0
4365,0,Commercial associate,Higher education,Separated,House / apartment,31.83835616438356,6.435616438356164,1,0,1,0,1.0,0,1,0,1
4366,0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,43.69315068493151,12.526027397260274,1,0,0,0,1.0,0,0,0,0
4367,0,Working,Secondary / secondary special,Married,House / apartment,52.654794520547945,7.767123287671233,1,0,0,0,2.0,0,0,0,0
4368,0,Working,Secondary / secondary special,Separated,House / apartment,52.14246575342466,19.86027397260274,1,0,0,0,1.0,0,0,0,0
4369,1,Commercial associate,Higher education,Married,House / apartment,34.93972602739726,3.602739726027397,1,1,1,0,3.0,0,0,0,0
4370,0,State servant,Higher education,Single / not married,House / apartment,46.42739726027397,11.106849315068493,1,0,1,0,1.0,0,0,0,0
4371,0,Working,Secondary / secondary special,Married,House / apartment,27.315068493150687,3.602739726027397,1,0,0,0,2.0,0,1,0,1
4372,1,Working,Higher education,Married,House / apartment,53.17808219178082,15.191780821917808,1,1,0,0,3.0,0,1,0,1
4373,2,Commercial associate,Higher education,Married,House / apartment,35.58082191780822,9.69041095890411,1,0,1,0,4.0,0,0,0,0
4374,0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,44.917808219178085,1.4328767123287671,1,0,0,0,2.0,0,0,0,0
4375,0,Pensioner,Secondary / secondary special,Married,House / apartment,56.96712328767124,-1000.6657534246576,1,0,0,0,2.0,0,0,0,0
4376,0,Working,Secondary / secondary special,Widow,Co-op apartment,54.827397260273976,1.6,1,0,0,0,1.0,0,0,0,0
4377,0,Working,Secondary / secondary special,Widow,Co-op apartment,54.827397260273976,1.6,1,0,0,0,1.0,1,0,0,0
4378,0,Commercial associate,Secondary / secondary special,Married,House / apartment,40.47945205479452,11.854794520547944,1,1,0,0,2.0,0,0,0,1
4379,0,Working,Higher education,Married,House / apartment,40.88493150684931,12.93972602739726,1,1,0,0,2.0,0,0,0,0
4380,0,Pensioner,Higher education,Married,House / apartment,54.30958904109589,-1000.6657534246576,1,0,1,0,2.0,0,1,0,1
4381,0,Pensioner,Secondary / secondary special,Married,House / apartment,63.78904109589041,-1000.6657534246576,1,0,1,0,2.0,0,0,0,0
4382,0,Working,Secondary / secondary special,Single / not married,House / apartment,31.22739726027397,4.435616438356164,1,1,1,0,1.0,0,0,0,0
4383,1,Working,Higher education,Civil marriage,House / apartment,37.06301369863014,2.684931506849315,1,1,1,0,3.0,0,0,0,1
4384,1,Commercial associate,Secondary / secondary special,Married,With parents,26.13150684931507,2.265753424657534,1,0,0,0,3.0,0,0,0,0
4385,2,Working,Secondary / secondary special,Married,House / apartment,33.11506849315069,5.268493150684932,1,1,0,0,4.0,0,0,0,1
4386,0,Commercial associate,Higher education,Single / not married,House / apartment,28.054794520547944,4.353424657534247,1,1,0,0,1.0,0,0,0,1
4387,0,Commercial associate,Higher education,Married,With parents,27.660273972602734,3.764383561643836,1,0,1,0,2.0,0,0,0,0
4388,0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,38.92876712328767,19.86027397260274,1,1,0,0,2.0,0,0,0,0
4389,2,Working,Higher education,Civil marriage,Municipal apartment,30.15890410958904,3.5205479452054798,1,1,1,0,4.0,0,0,0,1
4390,1,Working,Secondary / secondary special,Married,House / apartment,47.9972602739726,3.1013698630136988,1,0,0,0,3.0,0,0,0,0
4391,0,State servant,Secondary / secondary special,Married,House / apartment,60.69041095890411,29.78082191780822,1,1,1,0,2.0,0,0,0,0
4392,0,Pensioner,Secondary / secondary special,Married,House / apartment,39.45205479452055,-1000.6657534246576,1,0,1,0,2.0,0,1,0,1
4393,0,Commercial associate,Secondary / secondary special,Married,House / apartment,61.2027397260274,8.186301369863013,1,1,0,0,2.0,0,0,0,0
4394,0,Working,Secondary / secondary special,Married,House / apartment,35.35890410958904,12.608219178082193,1,1,1,0,2.0,0,0,0,1
4395,0,Pensioner,Higher education,Married,House / apartment,61.76164383561644,-1000.6657534246576,1,0,0,0,2.0,0,0,0,0
4396,0,Pensioner,Secondary / secondary special,Married,House / apartment,55.19178082191781,-1000.6657534246576,1,0,0,0,2.0,0,0,0,0
4397,0,State servant,Secondary / secondary special,Married,House / apartment,44.97534246575343,12.854794520547944,1,0,1,0,2.0,0,0,0,0
4398,0,Commercial associate,Secondary / secondary special,Married,House / apartment,29.89041095890411,6.435616438356164,1,1,0,0,2.0,0,1,0,1
4399,0,State servant,Higher education,Married,Co-op apartment,39.824657534246576,9.356164383561644,1,0,1,0,2.0,0,1,0,1
4400,0,Working,Lower secondary,Widow,House / apartment,46.035616438356165,6.101369863013699,1,1,1,0,1.0,0,0,1,0
4401,0,Working,Higher education,Married,House / apartment,40.81369863013698,7.271232876712329,1,1,1,0,2.0,0,1,0,1
4402,1,Commercial associate,Secondary / secondary special,Married,House / apartment,27.34246575342466,0.3506849315068493,1,0,1,0,3.0,0,0,1,1
4403,1,Commercial associate,Secondary / secondary special,Married,House / apartment,39.15068493150685,6.767123287671233,1,0,0,0,3.0,0,1,0,1
